GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC02_EST_VC13,HC03_EST_VC13,HC04_EST_VC13,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC04_EST_VC15
0500000US29059,29059,"Dallas County, Missouri",38314,41567,46115,22463,46376,50999,N,29484
0500000US29061,29061,"Daviess County, Missouri",42188,51417,54982,24867,52049,60396,N,28490
0500000US29063,29063,"DeKalb County, Missouri",44936,59951,63833,20838,56071,66727,N,33919
0500000US29065,29065,"Dent County, Missouri",37658,43862,50816,17986,49108,57748,N,24288
0500000US29067,29067,"Douglas County, Missouri",30879,37143,39605,18955,40525,47572,N,22531
0500000US29069,29069,"Dunklin County, Missouri",31777,38610,46696,16806,43497,52037,63164,26371
0500000US29071,29071,"Franklin County, Missouri",48661,60694,68682,26651,62558,73210,82333,33548
0500000US29073,29073,"Gasconade County, Missouri",42574,54834,59488,22976,51595,62379,N,30092
0500000US29075,29075,"Gentry County, Missouri",40591,51519,54045,21176,49493,59993,N,28330
0500000US29077,29077,"Greene County, Missouri",40512,54073,64864,26155,55831,68455,79672,35679
0500000US29079,29079,"Grundy County, Missouri",37167,48110,55306,18735,46634,56945,N,23962
0500000US29081,29081,"Harrison County, Missouri",39342,48068,52964,22414,48080,55314,N,31413
0500000US29083,29083,"Henry County, Missouri",39880,50867,56041,25575,52049,58538,N,37210
0500000US29085,29085,"Hickory County, Missouri",31897,38340,42724,17585,39552,46168,N,24550
0500000US29087,29087,"Holt County, Missouri",41842,53660,56290,22238,50944,62269,N,29654
0500000US29089,29089,"Howard County, Missouri",44081,55467,64014,22138,59684,66299,N,42029
0500000US29091,29091,"Howell County, Missouri",33006,43104,48986,17503,45617,54130,N,25862
0500000US29093,29093,"Iron County, Missouri",37259,43556,50037,19746,47774,54844,N,29841
0500000US29095,29095,"Jackson County, Missouri",46917,61483,78389,30735,63581,77476,95264,40803
0500000US29097,29097,"Jasper County, Missouri",40914,51986,60678,23457,55456,66631,75475,32117
0500000US29099,29099,"Jefferson County, Missouri",55563,64595,74699,32169,66365,74405,83990,39817
0500000US29101,29101,"Johnson County, Missouri",49978,61535,68042,25721,58849,70611,N,34437
0500000US29103,29103,"Knox County, Missouri",35597,47664,50956,15625,52319,63506,N,26409
0500000US29105,29105,"Laclede County, Missouri",38693,44240,51845,22540,48102,53938,N,29449
0500000US29107,29107,"Lafayette County, Missouri",51195,65896,71806,28560,60749,70397,78576,34999
0500000US29109,29109,"Lawrence County, Missouri",40496,47924,54466,23060,50616,58911,N,29424
0500000US29111,29111,"Lewis County, Missouri",43000,52533,56713,21310,50171,59957,N,30620
0500000US29113,29113,"Lincoln County, Missouri",53280,59770,69226,31119,61490,67658,N,40195
0500000US29115,29115,"Linn County, Missouri",37264,47263,54855,19714,47266,57738,N,26690
0500000US29117,29117,"Livingston County, Missouri",44754,55855,62410,25391,56354,68434,N,32288
0500000US29119,29119,"McDonald County, Missouri",38122,44513,50328,17632,47770,56514,N,24919
0500000US29121,29121,"Macon County, Missouri",36878,50468,56765,22350,48191,59784,N,27253
0500000US29123,29123,"Madison County, Missouri",37648,42248,49643,19609,44472,50744,N,26399
0500000US29125,29125,"Maries County, Missouri",41492,53063,59729,20424,50680,59549,N,26598
0500000US29127,29127,"Marion County, Missouri",41732,53262,64616,26844,56504,67186,N,32176
0500000US29129,29129,"Mercer County, Missouri",38925,49500,57228,21215,47129,56599,N,29742
0500000US29131,29131,"Miller County, Missouri",36592,44855,50977,21482,48749,55473,N,30600
0500000US29133,29133,"Mississippi County, Missouri",28436,35423,50175,17801,39692,47500,N,22483
0500000US29135,29135,"Moniteau County, Missouri",47386,58836,64830,22203,55100,64167,N,31165
0500000US29137,29137,"Monroe County, Missouri",40342,52222,59102,23268,48561,58877,N,27652
0500000US29139,29139,"Montgomery County, Missouri",40114,48802,56857,20696,49955,58687,N,28233
0500000US29141,29141,"Morgan County, Missouri",34179,44522,51914,19509,44935,52370,N,28838
0500000US29143,29143,"New Madrid County, Missouri",34224,40168,56414,20047,51276,53871,N,42663
0500000US29145,29145,"Newton County, Missouri",42939,51598,56655,24565,58177,66297,71463,34522
0500000US29147,29147,"Nodaway County, Missouri",36237,54694,61321,20095,47219,63366,N,26202
0500000US29149,29149,"Oregon County, Missouri",29385,39901,42313,17823,39910,49358,N,23524
0500000US29151,29151,"Osage County, Missouri",52479,64213,68914,25354,60601,69942,N,33322
0500000US29153,29153,"Ozark County, Missouri",31833,38208,42330,17060,39169,45042,N,21715
0500000US29155,29155,"Pemiscot County, Missouri",30840,39964,54193,18266,42942,51230,N,26965
0500000US29157,29157,"Perry County, Missouri",50817,60586,66585,23271,59606,69597,N,31131
0500000US29159,29159,"Pettis County, Missouri",39624,49995,58710,22328,52529,62512,N,28603
0500000US29161,29161,"Phelps County, Missouri",41942,53471,61225,22254,53649,65917,N,31677
0500000US29163,29163,"Pike County, Missouri",40120,51608,58952,22188,51994,60998,N,29233
0500000US29165,29165,"Platte County, Missouri",68638,83587,95009,40846,86641,102805,115039,51507
0500000US29167,29167,"Polk County, Missouri",39336,47903,55240,22088,50541,59326,N,30104
0500000US29169,29169,"Pulaski County, Missouri",49604,56648,65567,33511,57512,64711,N,41379
0500000US29171,29171,"Putnam County, Missouri",36886,44904,50435,16959,43859,53152,N,25943
0500000US29173,29173,"Ralls County, Missouri",47837,54104,59324,29704,57585,64125,N,36141
0500000US29175,29175,"Randolph County, Missouri",39316,50929,63843,21320,49879,58981,N,30240
0500000US29177,29177,"Ray County, Missouri",51585,62779,70194,26468,62047,70409,N,37032
0500000US29179,29179,"Reynolds County, Missouri",34432,42633,49517,19100,44988,52511,N,29777
0500000US29181,29181,"Ripley County, Missouri",31473,37425,41059,18573,40625,45021,N,26032
0500000US29183,29183,"St. Charles County, Missouri",72100,85401,95643,39983,86317,98827,108360,49482
0500000US29185,29185,"St. Clair County, Missouri",31875,42402,45982,19440,41322,49081,N,26418
0500000US29186,29186,"Ste. Genevieve County, Missouri",46244,57365,64547,23958,58754,69700,N,30726
0500000US29187,29187,"St. Francois County, Missouri",37476,47967,58563,21581,50007,60124,N,28644
0500000US29189,29189,"St. Louis County, Missouri",59520,77444,95290,35173,86257,104877,125262,49333
0500000US29195,29195,"Saline County, Missouri",39027,48800,58663,22634,49470,57289,N,31326
0500000US29197,29197,"Schuyler County, Missouri",36060,45333,50133,17196,47092,56760,N,24343
0500000US29199,29199,"Scotland County, Missouri",39450,49683,56156,20994,52016,63556,N,26318
0500000US29201,29201,"Scott County, Missouri",39076,47500,60252,19289,51187,60166,71883,26460
0500000US29203,29203,"Shannon County, Missouri",33583,44909,48931,19531,46199,55319,N,25988
0500000US29205,29205,"Shelby County, Missouri",38935,50885,56339,19096,48565,58879,N,28597
0500000US29207,29207,"Stoddard County, Missouri",39229,51780,58962,21294,56691,69832,N,31226
0500000US29209,29209,"Stone County, Missouri",40136,49517,53005,22212,50161,57811,N,29828
0500000US29211,29211,"Sullivan County, Missouri",37198,45540,51286,18494,46161,55615,N,27333
0500000US29213,29213,"Taney County, Missouri",37249,44851,52708,23559,48707,56329,65217,31590
0500000US29215,29215,"Texas County, Missouri",35822,45524,51525,17273,47438,57614,N,24244
0500000US29217,29217,"Vernon County, Missouri",40508,49114,57258,21924,51070,59208,N,31362
0500000US29219,29219,"Warren County, Missouri",52512,65286,73907,30144,66529,77143,N,34560
0500000US29221,29221,"Washington County, Missouri",34282,39497,47650,19031,46153,53086,N,25284
0500000US29223,29223,"Wayne County, Missouri",33072,39766,49583,18284,44230,52881,N,24471
0500000US29225,29225,"Webster County, Missouri",45798,51771,56815,20417,55830,63089,N,32973
0500000US29227,29227,"Worth County, Missouri",42905,52750,55893,21948,53784,66056,N,33122
0500000US29229,29229,"Wright County, Missouri",30029,38966,43608,17397,39978,46822,N,23270
0500000US29510,29510,"St. Louis city, Missouri",34800,44758,71165,26578,50918,62954,88784,38990
0500000US30001,30001,"Beaverhead County, Montana",42577,54349,57981,26225,55941,71437,N,33275
0500000US30003,30003,"Big Horn County, Montana",42650,48801,65060,23233,55686,61905,N,28921
0500000US30005,30005,"Blaine County, Montana",37065,41680,50903,24133,48058,54630,N,31562
0500000US30007,30007,"Broadwater County, Montana",48211,49935,55000,31953,62689,66545,N,53276
0500000US30009,30009,"Carbon County, Montana",48979,61472,66037,27396,62503,73490,N,41820
0500000US30011,30011,"Carter County, Montana",44453,61429,64167,21696,63615,79424,N,30802
0500000US30013,30013,"Cascade County, Montana",45091,58200,68048,27648,59133,71401,N,36633
0500000US30015,30015,"Chouteau County, Montana",41270,51829,62664,25461,57658,66405,N,37094
0500000US30017,30017,"Custer County, Montana",46125,63838,69523,24007,58265,73315,N,32655
0500000US30019,30019,"Daniels County, Montana",48643,63603,67411,29886,66193,80628,N,44917
0500000US30021,30021,"Dawson County, Montana",49955,64940,74413,26595,63740,75070,N,32600
0500000US30023,30023,"Deer Lodge County, Montana",41015,54973,58674,22282,53501,68918,N,31196
0500000US30025,30025,"Fallon County, Montana",51595,67375,76544,28550,75789,92296,N,39344
0500000US30027,30027,"Fergus County, Montana",42865,56174,60307,26207,56177,68995,N,34499
0500000US30029,30029,"Flathead County, Montana",46858,56243,62040,26513,61904,72421,80243,39868
0500000US30031,30031,"Gallatin County, Montana",54298,70943,78568,32030,71625,90308,99985,41378
0500000US30033,30033,"Garfield County, Montana",51000,62917,63000,23281,63098,75314,N,33273
0500000US30035,30035,"Glacier County, Montana",33493,39195,54967,19342,48931,57867,N,29325
0500000US30037,30037,"Golden Valley County, Montana",42083,49844,59063,24000,48664,56902,N,32833
0500000US30039,30039,"Granite County, Montana",49583,57981,61065,28500,58411,67063,N,38745
0500000US30041,30041,"Hill County, Montana",44368,54937,64890,24483,54828,64871,N,31746
0500000US30043,30043,"Jefferson County, Montana",61460,74865,82222,35809,76258,88731,N,41851
0500000US30045,30045,"Judith Basin County, Montana",45670,58207,60972,31000,59494,70241,N,38525
0500000US30047,30047,"Lake County, Montana",38492,50423,57594,21479,53545,61649,68681,33566
0500000US30049,30049,"Lewis and Clark County, Montana",55594,70387,78762,35989,67336,79873,N,45049
0500000US30051,30051,"Liberty County, Montana",46250,57734,58103,20509,63565,81243,N,26175
0500000US30053,30053,"Lincoln County, Montana",35603,46484,53191,24129,47913,57851,N,32658
0500000US30055,30055,"McCone County, Montana",48194,65625,65313,33125,65370,78219,N,39114
0500000US30057,30057,"Madison County, Montana",44764,60212,62614,27345,71881,83749,N,54153
0500000US30059,30059,"Meagher County, Montana",38144,44965,50648,24615,46689,51881,N,31687
0500000US30061,30061,"Mineral County, Montana",33060,49957,53750,21659,48003,58801,N,33078
0500000US30063,30063,"Missoula County, Montana",47029,65066,73376,27615,63057,79698,90082,36721
0500000US30065,30065,"Musselshell County, Montana",45096,59145,61089,17771,54375,62400,N,34362
0500000US30067,30067,"Park County, Montana",42506,58168,63865,28447,56300,66929,N,41177
0500000US30069,30069,"Petroleum County, Montana",40250,49107,54375,28958,49731,57038,N,32881
0500000US30071,30071,"Phillips County, Montana",38426,53081,57344,21750,51639,61470,N,28976
0500000US30073,30073,"Pondera County, Montana",40969,54844,62458,24212,58361,69480,N,35142
0500000US30075,30075,"Powder River County, Montana",44167,54857,60288,25521,61969,76346,N,34377
0500000US30077,30077,"Powell County, Montana",41326,51131,56591,26100,54184,61384,N,37857
0500000US30079,30079,"Prairie County, Montana",40580,46000,50481,28750,49705,56553,N,35575
0500000US30081,30081,"Ravalli County, Montana",38366,52536,60528,22522,52004,63602,N,30260
0500000US30083,30083,"Richland County, Montana",61438,70417,79428,31962,77412,92622,N,46110
0500000US30085,30085,"Roosevelt County, Montana",36825,48585,61563,24024,51332,61867,N,30420
0500000US30087,30087,"Rosebud County, Montana",50924,61495,72652,24861,62350,72539,N,38149
0500000US30089,30089,"Sanders County, Montana",31665,36667,40476,22330,42387,48991,N,29007
0500000US30091,30091,"Sheridan County, Montana",47348,68533,76403,22106,67292,88131,N,30189
0500000US30093,30093,"Silver Bow County, Montana",37503,52045,63821,23671,52278,66128,N,33013
0500000US30095,30095,"Stillwater County, Montana",58326,72093,75707,26528,69346,80467,N,39041
0500000US30097,30097,"Sweet Grass County, Montana",51797,63850,67813,20100,63280,75657,N,30655
0500000US30099,30099,"Teton County, Montana",45572,58358,61544,24826,58729,71287,N,31754
0500000US30101,30101,"Toole County, Montana",46917,56971,68415,26344,57975,68148,N,35921
0500000US30103,30103,"Treasure County, Montana",40682,46719,47917,26875,48233,56862,N,30901
0500000US30105,30105,"Valley County, Montana",49198,58022,65408,24583,60225,73413,N,35939
0500000US30107,30107,"Wheatland County, Montana",33825,40956,42813,22955,45608,56437,N,26925
0500000US30109,30109,"Wibaux County, Montana",39097,57143,65556,16875,53862,67212,N,27833
0500000US30111,30111,"Yellowstone County, Montana",51743,66850,77337,31379,69931,84650,97133,42749
0500000US31001,31001,"Adams County, Nebraska",51342,67166,73574,26502,66368,80812,N,37937
0500000US31003,31003,"Antelope County, Nebraska",45417,56447,59775,23021,60752,73145,N,30320
0500000US31005,31005,"Arthur County, Nebraska",41103,49375,57083,15556,48320,61009,N,22387
0500000US31007,31007,"Banner County, Nebraska",46875,62188,64125,25000,80051,96471,N,27672
0500000US31009,31009,"Blaine County, Nebraska",48214,54821,61389,33250,59510,67970,N,37701
0500000US31011,31011,"Boone County, Nebraska",47450,63288,67404,21190,62360,76739,N,29772
0500000US31013,31013,"Box Butte County, Nebraska",49367,59237,70885,30319,58414,67842,N,38703
0500000US31015,31015,"Boyd County, Nebraska",40083,53971,56125,23088,49081,57035,N,36138
0500000US31017,31017,"Brown County, Nebraska",34645,45417,54653,22348,47924,54121,N,33848
0500000US31019,31019,"Buffalo County, Nebraska",52562,69711,77461,27769,64926,79965,88989,36436
0500000US31021,31021,"Burt County, Nebraska",46988,62016,67159,21060,57758,71267,N,28232
0500000US31023,31023,"Butler County, Nebraska",49241,62730,69449,32520,67979,81919,N,37046
0500000US31025,31025,"Cass County, Nebraska",65560,77067,81781,36365,77900,90043,N,44001
0500000US31027,31027,"Cedar County, Nebraska",49507,62311,65286,22147,65016,80397,N,30916
0500000US31029,31029,"Chase County, Nebraska",48450,55273,61205,24701,71718,84672,N,42514
0500000US31031,31031,"Cherry County, Nebraska",46817,58415,64095,25738,57165,68556,N,30421
0500000US31033,31033,"Cheyenne County, Nebraska",54094,68670,81214,31437,67310,80928,N,42312
0500000US31035,31035,"Clay County, Nebraska",50682,57125,66066,31250,62703,70770,N,40074
0500000US31037,31037,"Colfax County, Nebraska",52086,63068,68051,26086,65210,76479,N,32843
0500000US31039,31039,"Cuming County, Nebraska",49872,61172,65302,25212,59893,70044,N,35723
0500000US31041,31041,"Custer County, Nebraska",44336,52143,56771,26598,59647,67652,N,40203
0500000US31043,31043,"Dakota County, Nebraska",48508,55632,63348,24410,57622,64252,N,34109
0500000US31045,31045,"Dawes County, Nebraska",41267,61788,64583,23084,52939,69474,N,27308
0500000US31047,31047,"Dawson County, Nebraska",48104,55111,61887,27229,56361,62555,N,37327
0500000US31049,31049,"Deuel County, Nebraska",50764,58631,65938,31563,63205,76385,N,40040
0500000US31051,31051,"Dixon County, Nebraska",49634,60000,66361,26292,60218,70353,N,33229
0500000US31053,31053,"Dodge County, Nebraska",47991,57321,63658,24916,59916,71262,N,34063
0500000US31055,31055,"Douglas County, Nebraska",53444,69800,86667,32974,73091,89328,106815,43912
0500000US31057,31057,"Dundy County, Nebraska",47636,55833,63026,19545,64920,82339,N,25353
0500000US31059,31059,"Fillmore County, Nebraska",52063,62396,66818,30616,62553,71740,N,42066
0500000US31061,31061,"Franklin County, Nebraska",45707,58271,60868,27417,59717,71442,N,34200
0500000US31063,31063,"Frontier County, Nebraska",48713,58672,62750,29286,60550,72375,N,36222
0500000US31065,31065,"Furnas County, Nebraska",40765,52656,57882,20921,50139,60752,N,29599
0500000US31067,31067,"Gage County, Nebraska",49021,61527,67528,25407,59378,72789,N,33455
0500000US31069,31069,"Garden County, Nebraska",41410,58333,63417,24519,58983,70486,N,33949
0500000US31071,31071,"Garfield County, Nebraska",41776,48693,55682,25134,48389,55433,N,36123
0500000US31073,31073,"Gosper County, Nebraska",50063,62308,65952,22458,60936,71393,N,34198
0500000US31075,31075,"Grant County, Nebraska",45268,46979,47500,35500,49042,53494,N,38707
0500000US31077,31077,"Greeley County, Nebraska",43226,54107,56741,19205,54784,68025,N,27040
0500000US31079,31079,"Hall County, Nebraska",49178,56666,66517,30631,61677,70095,N,41270
0500000US31081,31081,"Hamilton County, Nebraska",58382,65618,72917,42823,73630,81588,N,49034
0500000US31083,31083,"Harlan County, Nebraska",46859,55275,57813,27644,54151,63647,N,37487
0500000US31085,31085,"Hayes County, Nebraska",48750,57717,59079,19423,59784,68073,N,30042
0500000US31087,31087,"Hitchcock County, Nebraska",35938,54904,59955,23258,49053,62187,N,28972
0500000US31089,31089,"Holt County, Nebraska",45782,58735,62713,23148,58386,69881,N,33713
0500000US31091,31091,"Hooker County, Nebraska",38011,45139,44688,23182,50935,59359,N,34331
0500000US31093,31093,"Howard County, Nebraska",48750,62083,70265,28140,64784,74333,N,45421
0500000US31095,31095,"Jefferson County, Nebraska",44449,53705,59050,23667,57392,68983,N,34278
0500000US31097,31097,"Johnson County, Nebraska",44057,57558,61302,22662,56151,70978,N,30790
0500000US31099,31099,"Kearney County, Nebraska",55670,61859,67813,24038,63515,76513,N,32233
0500000US31101,31101,"Keith County, Nebraska",42326,61167,65034,25554,58350,72259,N,34179
0500000US31103,31103,"Keya Paha County, Nebraska",39028,46071,48750,26635,54907,58269,N,48149
0500000US31105,31105,"Kimball County, Nebraska",42219,55061,56658,26875,55976,60249,N,47419
0500000US31107,31107,"Knox County, Nebraska",43709,57065,61373,24511,58611,70047,N,36320
0500000US31109,31109,"Lancaster County, Nebraska",51916,69146,82668,31436,68201,84759,98094,39847
0500000US31111,31111,"Lincoln County, Nebraska",49250,62867,73495,26440,63292,76646,N,38603
0500000US31113,31113,"Logan County, Nebraska",45179,56250,60938,26875,58050,72414,N,32883
0500000US31115,31115,"Loup County, Nebraska",55125,55500,56167,42000,62918,64958,N,55044
0500000US31117,31117,"McPherson County, Nebraska",57763,59286,58750,36250,62027,65743,N,45878
0500000US31119,31119,"Madison County, Nebraska",47622,60486,70992,24955,61567,72103,N,38423
0500000US31121,31121,"Merrick County, Nebraska",49637,57986,62461,25471,62610,74261,N,35752
0500000US31123,31123,"Morrill County, Nebraska",45000,51544,58914,28281,55149,62883,N,35347
0500000US31125,31125,"Nance County, Nebraska",46220,57266,68429,22813,59434,70924,N,30225
0500000US31127,31127,"Nemaha County, Nebraska",47875,73125,79481,27530,66410,82817,N,37362
0500000US31129,31129,"Nuckolls County, Nebraska",42404,55881,63490,22634,52066,61729,N,29806
0500000US31131,31131,"Otoe County, Nebraska",51316,65042,70621,31199,61957,72239,N,38294
0500000US31133,31133,"Pawnee County, Nebraska",38462,51324,54663,21500,54027,69194,N,28875
0500000US31135,31135,"Perkins County, Nebraska",56333,67772,71121,29273,67420,79139,N,42251
0500000US31137,31137,"Phelps County, Nebraska",51396,67889,70833,29365,64883,75633,N,41456
0500000US31139,31139,"Pierce County, Nebraska",52178,63858,67225,30123,63808,74061,N,38034
0500000US31141,31141,"Platte County, Nebraska",55391,66462,73946,29989,64975,76983,N,38312
0500000US31143,31143,"Polk County, Nebraska",54375,66090,72219,30114,69263,83210,N,37459
0500000US31145,31145,"Red Willow County, Nebraska",43627,60522,65534,25792,56268,67669,N,33801
0500000US31147,31147,"Richardson County, Nebraska",40765,54145,63856,26474,53133,65674,N,32624
0500000US31149,31149,"Rock County, Nebraska",48854,57232,62639,21932,59285,72310,N,31917
0500000US31151,31151,"Saline County, Nebraska",46814,56149,61076,30120,56808,65306,N,36732
0500000US31153,31153,"Sarpy County, Nebraska",70121,81496,91978,39594,82407,92914,103042,49470
0500000US31155,31155,"Saunders County, Nebraska",60487,73737,79245,28733,73615,88117,N,39215
0500000US31157,31157,"Scotts Bluff County, Nebraska",46443,54713,65587,26650,59807,70548,81849,36535
0500000US31159,31159,"Seward County, Nebraska",59503,72569,79263,30146,73397,85998,N,37504
0500000US31161,31161,"Sheridan County, Nebraska",40489,48700,57093,30500,51632,61228,N,33960
0500000US31163,31163,"Sherman County, Nebraska",46301,54777,59055,30972,55328,64121,N,35371
0500000US31165,31165,"Sioux County, Nebraska",40625,54276,54934,22917,59727,63656,N,51079
0500000US31167,31167,"Stanton County, Nebraska",53532,61429,67708,30069,71359,67503,N,33029
0500000US31169,31169,"Thayer County, Nebraska",45213,54266,60430,26824,62302,66874,N,52653
0500000US31171,31171,"Thomas County, Nebraska",52105,57206,63750,29219,66235,75493,N,43515
0500000US31173,31173,"Thurston County, Nebraska",40494,47022,68533,23008,58262,62275,N,43806
0500000US31175,31175,"Valley County, Nebraska",42708,54540,64297,19000,54741,65221,N,28174
0500000US31177,31177,"Washington County, Nebraska",68207,85613,91670,31095,79189,93000,N,40119
0500000US31179,31179,"Wayne County, Nebraska",53808,73482,76852,25431,67245,83791,N,35116
0500000US31181,31181,"Webster County, Nebraska",41107,52841,57708,22574,51872,65210,N,28764
0500000US31183,31183,"Wheeler County, Nebraska",44107,54000,57031,29167,61438,78523,N,34243
0500000US31185,31185,"York County, Nebraska",50922,65321,69266,31523,67733,81301,N,40045
0500000US32001,32001,"Churchill County, Nevada",46195,51533,64512,30893,58398,65618,N,41697
0500000US32003,32003,"Clark County, Nevada",52070,60168,71853,35645,69106,77330,90187,49869
0500000US32005,32005,"Douglas County, Nevada",58940,67109,75180,38882,79596,88490,94676,56970
0500000US32007,32007,"Elko County, Nevada",72280,77513,86756,45676,83733,90451,98362,60296
0500000US32009,32009,"Esmeralda County, Nevada",31528,42045,54625,19650,43148,51362,N,32334
0500000US32011,32011,"Eureka County, Nevada",68403,103906,104844,26250,71378,92667,N,39856
0500000US32013,32013,"Humboldt County, Nevada",62632,74248,83513,37692,71421,81003,N,48487
0500000US32015,32015,"Lander County, Nevada",76558,80082,83455,44149,78379,80344,N,68967
0500000US32017,32017,"Lincoln County, Nevada",40550,50255,53125,24511,61528,75641,N,31566
0500000US32019,32019,"Lyon County, Nevada",47143,53352,59212,34739,57303,62655,67784,42220
0500000US32021,32021,"Mineral County, Nevada",38664,59835,73255,21409,50744,65507,N,30242
0500000US32023,32023,"Nye County, Nevada",41757,48716,54671,26845,54697,60715,N,40457
0500000US32027,32027,"Pershing County, Nevada",48165,50192,57126,33910,60745,65260,N,43599
0500000US32029,32029,"Storey County, Nevada",64835,68981,73646,49735,78112,81877,N,67781
0500000US32031,32031,"Washoe County, Nevada",52910,65379,77726,32470,72122,85260,98512,47942
0500000US32033,32033,"White Pine County, Nevada",55337,69901,76063,36786,70589,81559,N,50705
0500000US32510,32510,"Carson City, Nevada",50108,61776,73243,32713,64360,75196,N,43177
0500000US33001,33001,"Belknap County, New Hampshire",60782,69372,78860,33390,74952,85278,96021,47665
0500000US33003,33003,"Carroll County, New Hampshire",52393,61338,68198,33650,73585,84398,N,49426
0500000US33005,33005,"Cheshire County, New Hampshire",56139,70787,79430,31301,72719,86039,97106,45776
0500000US33007,33007,"Coos County, New Hampshire",42407,54677,64259,22831,54461,65959,N,31837
0500000US33009,33009,"Grafton County, New Hampshire",55045,70935,80981,32691,76182,91582,N,47878
0500000US33011,33011,"Hillsborough County, New Hampshire",70906,85401,99550,41247,89012,102574,116930,56348
0500000US33013,33013,"Merrimack County, New Hampshire",65226,81293,90645,35437,79697,94329,104309,46751
0500000US33015,33015,"Rockingham County, New Hampshire",79368,94726,104548,43705,99678,114850,125929,60170
0500000US33017,33017,"Strafford County, New Hampshire",59580,75454,87769,34946,76381,91783,104800,44638
0500000US33019,33019,"Sullivan County, New Hampshire",56851,68096,77782,31975,68946,79286,89007,43359
0500000US34001,34001,"Atlantic County, New Jersey",54392,66360,83602,31444,71779,83589,99755,44223
0500000US34003,34003,"Bergen County, New Jersey",83686,102429,118052,44064,116079,135531,152585,63593
0500000US34005,34005,"Burlington County, New Jersey",79612,95974,109276,44899,100022,116454,130870,57811
0500000US34007,34007,"Camden County, New Jersey",61842,76671,94795,34314,80892,95083,114754,47579
0500000US34009,34009,"Cape May County, New Jersey",57394,75370,83348,32977,77949,92068,102358,49053
0500000US34011,34011,"Cumberland County, New Jersey",50603,59327,75251,28208,65299,73627,90031,40608
0500000US34013,34013,"Essex County, New Jersey",54499,69018,103507,31745,87496,106813,144627,47760
0500000US34015,34015,"Gloucester County, New Jersey",76213,90352,104909,39676,91614,105523,119050,51125
0500000US34017,34017,"Hudson County, New Jersey",58973,62103,82861,48792,83368,88420,111223,70934
0500000US34019,34019,"Hunterdon County, New Jersey",106519,126042,138150,51646,136413,156246,N,78898
0500000US34021,34021,"Mercer County, New Jersey",74118,94636,115214,40063,104437,125683,149103,56838
0500000US34023,34023,"Middlesex County, New Jersey",80118,93870,107595,43542,98447,112023,125639,58050
0500000US34025,34025,"Monmouth County, New Jersey",85605,107343,123329,43455,115245,136641,154590,63128
0500000US34027,34027,"Morris County, New Jersey",99142,118325,131431,54056,132542,154984,169204,71763
0500000US34029,34029,"Ocean County, New Jersey",61839,77118,85709,33122,79508,93658,101888,47026
0500000US34031,34031,"Passaic County, New Jersey",59513,69341,91169,33111,81138,90427,110440,50704
0500000US34033,34033,"Salem County, New Jersey",60768,73770,89529,32163,74346,86520,100766,43949
0500000US34035,34035,"Somerset County, New Jersey",100903,119475,134717,54009,134595,155890,172571,73580
0500000US34037,34037,"Sussex County, New Jersey",87397,100713,110241,44737,103174,116310,N,61737
0500000US34039,34039,"Union County, New Jersey",69396,83390,107378,37898,99818,115257,140195,54896
0500000US34041,34041,"Warren County, New Jersey",70934,86205,98024,41742,87399,100443,112533,53733
0500000US35001,35001,"Bernalillo County, New Mexico",48390,60908,77640,32032,66203,77805,94462,44021
0500000US35003,35003,"Catron County, New Mexico",39342,46101,46754,20272,44330,56895,N,25753
0500000US35005,35005,"Chaves County, New Mexico",40541,49988,63049,21601,55339,62200,73427,35062
0500000US35006,35006,"Cibola County, New Mexico",36279,42998,53529,22702,46954,52184,N,32744
0500000US35007,35007,"Colfax County, New Mexico",35189,47131,57818,18684,47328,57840,N,28369
0500000US35009,35009,"Curry County, New Mexico",40318,51912,66771,22454,56191,66260,79441,32298
0500000US35011,35011,"De Baca County, New Mexico",37961,56818,57813,20694,52687,65378,N,31996
0500000US35013,35013,"Doña Ana County, New Mexico",38426,44815,57092,24274,55193,62078,74668,36492
0500000US35015,35015,"Eddy County, New Mexico",51303,61816,75120,27203,71493,82350,97063,40729
0500000US35017,35017,"Grant County, New Mexico",38923,48908,64448,24643,54221,63123,N,38793
0500000US35019,35019,"Guadalupe County, New Mexico",27957,38708,53466,20250,42909,51951,N,27186
0500000US35021,35021,"Harding County, New Mexico",31500,45795,46667,21250,46688,61729,N,22945
0500000US35023,35023,"Hidalgo County, New Mexico",35048,39612,49952,22083,46867,53137,N,29679
0500000US35025,35025,"Lea County, New Mexico",55248,61793,73444,33105,69446,74681,84975,47847
0500000US35027,35027,"Lincoln County, New Mexico",41710,48914,54852,26009,55565,62897,N,42933
0500000US35028,35028,"Los Alamos County, New Mexico",105989,124048,135765,73995,120502,137514,N,84195
0500000US35029,35029,"Luna County, New Mexico",28489,35447,41712,20065,38929,46191,N,26074
0500000US35031,35031,"McKinley County, New Mexico",29812,36198,50908,15657,43338,49759,61405,25278
0500000US35033,35033,"Mora County, New Mexico",24425,35230,40769,15818,37593,45701,N,27476
0500000US35035,35035,"Otero County, New Mexico",40614,46554,56770,26454,51754,58783,69119,34561
0500000US35037,35037,"Quay County, New Mexico",29042,40920,49158,17030,39232,49335,N,23815
